geoid,name,B02001001,"B02001001, Error",B02001002,"B02001002, Error",B02001003,"B02001003, Error",B02001004,"B02001004, Error",B02001005,"B02001005, Error",B02001006,"B02001006, Error",B02001007,"B02001007, Error",B02001008,"B02001008, Error",B02001009,"B02001009, Error",B02001010,"B02001010, Error"
86000US13068,"13068",4778,545,4569,528,0,13,9,13,51,43,0,13,2,4,147,78,48,40,99,60
86000US13069,"13069",23378,796,22216,839,119,62,8,10,54,41,0,25,248,190,733,211,110,71,623,210
86000US13071,"13071",864,154,788,147,0,13,3,4,36,49,0,13,0,13,37,28,14,20,23,21
86000US13072,"13072",838,129,812,128,12,2,4,6,0,13,0,13,10,16,0,13,0,13,0,13
86000US13073,"13073",6514,571,5871,563,119,101,10,15,34,37,0,19,44,68,436,207,105,91,331,202
86000US13074,"13074",4453,270,4098,288,5,12,81,79,37,40,2,3,82,80,148,87,64,77,84,43
86000US13076,"13076",2416,476,2247,471,0,13,4,7,30,30,0,13,0,13,135,101,88,93,47,48
86000US13077,"13077",6646,466,6306,487,0,19,1,2,210,133,0,19,13,16,116,39,13,13,103,40
86000US13078,"13078",10867,832,8453,826,528,170,27,29,1064,343,0,21,26,22,769,383,351,239,418,215
86000US13080,"13080",3519,453,3318,430,0,13,33,27,6,9,0,13,39,50,123,79,18,21,105,76
86000US13081,"13081",1114,201,1019,196,3,4,0,13,14,16,0,13,0,13,78,45,40,33,38,33
86000US13082,"13082",3750,479,3601,472,21,18,0,13,8,16,0,13,5,8,115,91,32,30,83,85
86000US13083,"13083",1989,300,1885,299,12,24,0,13,34,30,0,13,12,12,46,26,26,17,20,17
86000US13084,"13084",3801,578,3299,550,126,93,25,38,0,13,3,4,0,13,348,210,86,126,262,163
86000US13087,"13087",161,120,139,116,0,13,0,13,0,13,0,13,0,13,22,32,22,32,0,13
86000US13088,"13088",21914,922,18666,958,733,298,102,84,870,337,34,42,349,269,1160,417,294,156,866,374
86000US13090,"13090",29344,1236,23624,1144,1771,523,30,27,838,334,0,25,379,202,2702,794,1229,549,1473,444
86000US13092,"13092",2726,411,2387,387,45,65,6,10,46,38,0,13,4,5,238,124,82,59,156,111
86000US13101,"13101",2410,375,2263,355,0,13,0,13,0,13,0,13,34,52,113,84,12,11,101,83
86000US13102,"13102",52,63,52,63,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13103,"13103",226,120,181,97,0,13,0,13,1,5,0,13,0,13,44,49,25,41,19,20
86000US13104,"13104",16753,715,14337,809,315,161,15,18,1465,436,0,21,124,100,497,229,155,143,342,205
86000US13108,"13108",6284,407,6096,407,51,56,0,19,22,18,0,19,12,14,103,64,32,46,71,48
86000US13110,"13110",2389,345,2143,315,0,13,0,13,0,13,0,13,72,87,174,119,50,76,124,94
86000US13111,"13111",1790,406,1506,395,0,13,0,13,12,18,0,13,0,13,272,151,255,150,17,24
86000US13112,"13112",1728,611,1666,601,0,13,0,13,0,13,0,13,0,13,62,85,62,85,0,13
86000US13113,"13113",52,23,49,23,0,13,1,2,0,13,0,13,0,13,2,3,2,3,0,13
86000US13114,"13114",7397,548,7074,533,14,21,2,5,19,17,0,19,148,112,140,82,40,41,100,75
86000US13115,"13115",225,78,205,71,2,5,0,13,0,13,0,13,5,7,13,15,0,13,13,15
86000US13116,"13116",3652,35,3171,318,0,13,0,13,66,65,0,13,340,311,75,61,3,12,72,60
86000US13117,"13117",279,86,267,85,1,2,0,13,0,13,0,13,0,13,11,13,0,13,11,13
86000US13118,"13118",5811,279,5133,289,355,87,4,9,9,10,0,19,135,54,175,82,127,81,48,26
86000US13119,"13119",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13120,"13120",2218,369,1548,311,95,71,472,224,39,69,0,13,0,13,64,50,0,13,64,50
86000US13121,"13121",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13122,"13122",982,227,899,210,9,12,0,13,0,13,0,13,0,13,74,76,74,76,0,13
86000US13123,"13123",32,47,32,47,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13124,"13124",102,41,99,40,0,13,0,13,0,13,0,13,0,13,3,4,0,13,3,4
86000US13126,"13126",36278,641,32810,700,859,180,24,26,654,166,43,39,465,166,1423,332,548,181,875,290
86000US13131,"13131",3115,387,2864,380,29,27,1,3,34,35,0,13,38,35,149,69,63,49,86,51
86000US13132,"13132",3495,371,3284,340,28,37,0,13,9,14,0,13,12,21,162,99,66,61,96,81
86000US13134,"13134",132,117,48,34,0,13,0,13,0,13,0,13,0,13,84,109,0,13,84,109
86000US13135,"13135",6296,570,5702,538,127,192,13,16,77,74,26,33,0,19,351,168,191,124,160,97
86000US13136,"13136",329,105,329,105,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13138,"13138",139,149,135,148,4,6,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13140,"13140",4335,389,4157,376,21,24,0,13,0,13,0,13,14,11,143,67,55,38,88,50
86000US13141,"13141",655,153,619,142,0,13,0,13,0,13,0,13,0,13,36,35,23,31,13,16
86000US13142,"13142",6044,568,5708,540,7,9,2,3,0,19,0,19,62,91,265,230,172,226,93,55
86000US13143,"13143",2354,397,2120,372,38,46,0,13,16,25,0,13,4,6,176,91,129,81,47,36
86000US13144,"13144",1323,279,1253,272,23,12,0,13,0,13,0,13,0,13,47,45,38,44,9,9
86000US13145,"13145",1595,296,1560,300,0,13,3,4,0,13,0,13,0,13,32,33,13,15,19,29
86000US13146,"13146",2176,332,2028,328,2,6,0,13,10,19,0,13,5,6,131,98,11,14,120,98
86000US13147,"13147",929,163,845,163,44,37,0,13,0,13,0,13,34,39,6,9,6,9,0,13
86000US13148,"13148",10854,354,10018,396,241,113,34,44,155,75,0,21,112,88,294,147,195,146,99,55
86000US13152,"13152",7700,323,7456,327,15,20,14,24,30,25,5,8,108,76,72,37,14,13,58,38
86000US13153,"13153",337,217,337,217,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13154,"13154",34,47,34,47,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13155,"13155",567,112,548,112,0,13,7,13,0,13,0,13,0,13,12,10,5,8,7,7
86000US13156,"13156",2169,327,2022,344,10,4,1,3,0,13,0,13,92,139,44,24,25,21,19,15
86000US13157,"13157",535,221,498,212,0,13,6,12,5,10,0,13,0,13,26,39,0,13,26,39
86000US13158,"13158",1352,217,1163,173,135,95,0,13,2,5,0,13,11,18,41,36,40,36,1,2
86000US13159,"13159",5243,377,4919,350,22,21,3,5,16,16,0,19,84,72,199,84,75,47,124,66
86000US13160,"13160",2262,414,2119,396,33,25,0,13,5,8,0,13,19,22,86,73,31,30,55,54
86000US13162,"13162",409,305,409,305,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13163,"13163",332,92,285,95,30,25,0,13,0,13,0,13,9,16,8,11,8,11,0,13
86000US13164,"13164",2720,575,2508,573,26,37,38,56,0,13,0,13,0,13,148,91,115,88,33,32
86000US13165,"13165",9511,427,8596,445,155,54,29,41,45,37,0,19,105,70,581,169,301,143,280,96
86000US13166,"13166",5758,356,5513,301,20,21,7,9,0,19,0,19,14,24,204,122,82,54,122,121
86000US13167,"13167",2982,416,2885,409,0,13,0,13,21,31,3,5,0,13,73,57,44,49,29,27
86000US13202,"13202",7331,638,2626,361,3302,474,74,55,383,169,0,19,306,244,640,238,369,162,271,209
86000US13203,"13203",16884,932,9518,888,4042,716,221,104,1298,347,8,10,278,148,1519,432,316,180,1203,398
86000US13204,"13204",19550,1200,9945,823,5811,876,234,113,183,126,0,21,1209,435,2168,544,1075,354,1093,349
86000US13205,"13205",18069,1198,6617,545,8284,1008,198,116,699,329,0,21,734,404,1537,499,450,253,1087,411
86000US13206,"13206",16713,1004,11866,804,2626,614,187,140,499,286,0,21,141,141,1394,433,524,348,870,313
86000US13207,"13207",12784,899,6139,481,4871,780,109,111,177,112,0,21,236,109,1252,371,550,299,702,203
86000US13208,"13208",23094,1704,11511,1129,6264,1244,11,17,3111,594,0,25,413,288,1784,520,301,191,1483,493
86000US13209,"13209",13171,665,11624,744,603,353,35,31,127,125,0,21,33,38,749,223,241,117,508,198
86000US13210,"13210",19144,1260,11497,1012,3975,697,82,70,1819,327,25,37,474,211,1272,352,344,150,928,316
86000US13211,"13211",5968,608,4708,594,131,116,14,23,403,270,0,19,248,291,464,243,21,21,443,242
86000US13212,"13212",20638,1025,19156,1062,348,221,7,10,199,142,17,14,103,71,808,321,286,215,522,253
86000US13214,"13214",8899,830,5933,665,1498,461,31,35,419,184,0,19,193,199,825,404,297,249,528,305
86000US13215,"13215",14317,655,12423,694,869,463,15,18,166,81,0,21,136,88,708,261,217,127,491,241
86000US13219,"13219",15557,868,14042,932,490,246,39,34,170,134,0,21,109,87,707,214,349,141,358,160
86000US13224,"13224",8881,806,4351,507,2874,581,32,34,513,206,0,19,245,190,866,313,241,164,625,270
86000US13244,"13244",8384,608,5336,534,662,155,59,77,1840,274,0,19,263,104,224,97,59,43,165,79
86000US13290,"13290",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13301,"13301",156,110,156,110,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13302,"13302",1377,266,1337,264,0,13,4,4,0,13,0,13,14,11,22,15,15,12,7,8
86000US13303,"13303",1295,405,1267,404,3,4,6,10,0,13,0,13,0,13,19,18,1,3,18,18
86000US13304,"13304",1919,395,1888,392,11,12,0,13,16,18,0,13,0,13,4,8,0,13,4,8
86000US13305,"13305",201,105,188,103,0,13,0,13,0,13,0,13,0,13,13,18,0,13,13,18
86000US13308,"13308",4429,515,4116,483,0,13,0,13,58,75,0,13,30,36,225,145,34,35,191,141
86000US13309,"13309",5805,225,5563,232,64,56,1,4,18,15,0,19,12,20,147,65,4,5,143,65
86000US13310,"13310",837,411,837,411,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13312,"13312",308,81,308,81,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13313,"13313",597,216,576,216,3,5,0,13,0,13,0,13,5,15,13,18,0,13,13,18
86000US13314,"13314",153,166,153,166,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13315,"13315",1404,233,1359,224,4,13,0,13,24,38,0,13,0,13,17,16,10,10,7,11
86000US13316,"13316",5912,352,5717,349,31,27,7,9,6,9,0,19,29,32,122,75,48,49,74,54
86000US13317,"13317",4002,192,3756,195,31,36,33,41,26,25,3,6,19,22,134,70,80,62,54,29
86000US13318,"13318",1056,206,970,199,70,62,0,13,0,13,0,13,0,13,16,16,0,13,16,16
86000US13319,"13319",550,334,550,334,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13320,"13320",2085,335,2037,343,0,13,0,13,0,13,0,13,5,7,43,28,19,19,24,17
86000US13321,"13321",803,261,789,263,0,13,0,13,14,24,0,13,0,13,0,13,0,13,0,13
86000US13322,"13322",1073,218,1044,218,0,13,0,13,0,13,0,13,0,13,29,27,16,23,13,12
86000US13323,"13323",11151,591,10379,563,77,58,76,50,223,121,0,21,112,58,284,107,155,105,129,60
86000US13324,"13324",1653,189,1552,189,10,17,46,35,0,13,0,13,0,13,45,25,15,12,30,28
86000US13325,"13325",929,158,907,156,0,13,0,13,0,13,0,13,0,13,22,15,11,8,11,12
86000US13326,"13326",4698,318,4163,345,101,39,0,13,152,92,0,13,82,75,200,73,100,66,100,47
86000US13327,"13327",2230,308,2228,308,0,13,0,13,0,13,0,13,0,13,2,5,0,13,2,5
86000US13328,"13328",1451,310,1246,285,11,13,0,13,24,33,0,13,130,132,40,38,6,10,34,36
86000US13329,"13329",3555,307,3391,314,3,5,0,13,15,15,0,13,61,83,85,60,55,58,30,20
86000US13331,"13331",69,43,69,43,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13332,"13332",2878,495,2667,480,66,69,0,13,15,20,0,13,0,13,130,46,23,30,107,37
86000US13333,"13333",57,26,52,28,0,13,0,13,0,13,0,13,0,13,5,9,0,13,5,9
86000US13334,"13334",943,266,895,264,27,35,0,13,0,13,0,13,10,16,11,11,6,8,5,9
86000US13335,"13335",1355,188,1229,181,15,17,0,13,12,17,0,13,21,35,78,62,36,40,42,45
86000US13337,"13337",653,203,592,184,31,39,0,13,15,17,0,13,0,13,15,23,0,13,15,23
86000US13338,"13338",1242,322,1212,319,6,9,11,11,0,13,0,13,0,13,13,14,0,13,13,14
86000US13339,"13339",6084,361,5733,413,108,75,25,33,0,19,0,19,30,44,188,117,17,14,171,115
86000US13340,"13340",7479,443,6936,472,157,123,0,19,30,31,0,19,76,66,280,158,190,143,90,70
86000US13342,"13342",275,188,224,171,0,13,0,13,0,13,0,13,0,13,51,54,51,54,0,13
86000US13343,"13343",1625,215,1587,214,0,13,1,2,2,3,0,13,5,15,30,27,0,13,30,27
86000US13345,"13345",175,94,147,68,28,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13346,"13346",6244,483,5501,501,209,97,0,19,237,92,0,19,155,81,142,67,55,33,87,59
86000US13348,"13348",1669,404,1610,412,12,14,0,13,0,13,0,13,0,13,47,36,26,26,21,27
86000US13350,"13350",9695,76,8821,192,183,120,0,19,99,54,16,22,42,47,534,183,240,142,294,134
86000US13352,"13352",29,49,24,40,0,13,0,13,0,13,0,13,0,13,5,9,0,13,5,9
86000US13353,"13353",41,22,39,20,0,13,1,3,0,13,0,13,0,13,1,2,0,13,1,2
86000US13354,"13354",3285,458,3233,461,10,17,0,13,4,7,0,13,0,13,38,31,9,16,29,24
86000US13355,"13355",1139,420,1102,406,0,13,0,13,0,13,0,13,0,13,37,33,20,28,17,20
86000US13357,"13357",10301,390,9677,460,158,141,0,21,34,32,53,82,43,37,336,229,140,119,196,191
86000US13360,"13360",128,96,128,96,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13361,"13361",661,149,625,142,4,5,0,13,0,13,0,13,0,13,32,36,28,34,4,5
86000US13363,"13363",2409,442,2296,432,19,26,0,13,0,13,0,13,16,22,78,56,68,53,10,15
86000US13364,"13364",232,115,185,110,0,13,0,13,0,13,0,13,0,13,47,47,0,13,47,47
86000US13365,"13365",8449,458,7937,498,34,29,0,19,3,5,13,26,16,17,446,203,164,77,282,216
86000US13367,"13367",8682,334,8097,344,212,67,13,21,16,13,0,19,64,52,280,116,108,67,172,93
86000US13368,"13368",1121,172,1103,171,4,6,0,13,0,13,0,13,0,13,14,11,12,10,2,3
86000US13402,"13402",1087,291,1041,286,2,3,0,13,10,15,0,13,2,4,32,44,32,44,0,13
86000US13403,"13403",7087,559,5996,551,758,120,22,18,76,43,0,19,146,80,89,53,27,22,62,48
86000US13404,"13404",127,61,121,58,0,13,0,13,0,13,0,13,0,13,6,10,0,13,6,10
86000US13406,"13406",492,133,488,132,0,13,0,13,0,13,0,13,0,13,4,6,0,13,4,6
86000US13407,"13407",5140,346,4661,380,43,41,0,19,93,71,0,19,32,46,311,169,106,80,205,127
86000US13408,"13408",3383,276,2914,267,136,66,5,10,164,82,0,13,92,71,72,68,8,16,64,67
86000US13409,"13409",1976,246,1892,243,14,23,9,10,0,13,0,13,0,13,61,34,42,28,19,18
86000US13410,"13410",536,181,452,152,0,13,0,13,3,8,0,13,5,7,76,100,76,100,0,13
86000US13411,"13411",2743,367,2614,356,3,3,1,2,5,7,2,3,13,14,105,75,99,74,6,7
86000US13413,"13413",16282,750,14775,814,82,43,42,48,758,280,98,71,102,80,425,206,143,123,282,178
86000US13415,"13415",82,49,82,49,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13416,"13416",2235,291,2183,298,8,10,0,13,0,13,0,13,2,4,42,41,20,18,22,25
86000US13417,"13417",3103,613,3062,609,2,4,0,13,27,43,0,13,0,13,12,19,0,13,12,19
86000US13418,"13418",212,169,212,169,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13420,"13420",1092,324,1059,320,24,56,0,13,0,13,0,13,0,13,9,13,0,13,9,13
86000US13421,"13421",12857,430,11946,452,120,70,27,21,75,49,0,21,264,146,425,126,166,92,259,97
86000US13424,"13424",2274,262,1960,249,114,21,0,13,126,127,0,13,10,12,64,35,39,32,25,20
86000US13425,"13425",1762,199,1685,193,6,9,0,13,14,20,0,13,16,15,41,26,33,22,8,8
86000US13428,"13428",1533,265,1489,261,10,14,0,13,1,3,0,13,4,6,29,31,26,31,3,4
86000US13431,"13431",1939,273,1903,266,7,11,7,10,3,12,0,13,5,10,14,17,12,16,2,4
86000US13433,"13433",1647,255,1611,255,2,6,0,13,2,4,0,13,1,3,31,26,24,27,7,7
86000US13435,"13435",275,155,201,82,61,91,0,13,0,13,0,13,0,13,13,21,0,13,13,21
86000US13436,"13436",107,36,96,37,11,5,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13437,"13437",307,61,294,63,0,13,0,13,0,13,0,13,0,13,13,15,12,15,1,2
86000US13438,"13438",2994,380,2866,362,45,46,6,9,14,17,0,13,10,15,53,28,22,16,31,25
86000US13439,"13439",3715,452,3612,440,37,26,0,13,10,14,0,13,7,12,49,44,45,45,4,6
86000US13440,"13440",41198,819,36259,1154,1598,290,38,27,572,249,0,28,695,408,2036,447,790,312,1246,355
86000US13441,"13441",222,125,154,105,43,72,0,13,0,13,0,13,25,6,0,13,0,13,0,13
86000US13450,"13450",252,132,252,132,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13452,"13452",4874,246,4546,268,40,42,1,3,2,4,0,13,62,37,223,109,152,83,71,65
86000US13454,"13454",732,320,669,316,0,13,0,13,0,13,0,13,9,11,54,55,24,36,30,48
86000US13455,"13455",46,53,46,53,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13456,"13456",3977,419,3811,433,14,10,0,13,58,81,0,13,3,7,91,52,61,44,30,31
86000US13457,"13457",32,20,32,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13459,"13459",2048,232,1933,225,10,19,10,14,17,19,0,13,5,11,73,39,28,26,45,25
86000US13460,"13460",4293,201,4010,280,16,11,0,13,39,35,0,13,53,51,175,160,141,157,34,28
86000US13461,"13461",3158,154,2932,212,26,36,6,8,76,71,0,13,0,13,118,118,5,7,113,117
86000US13464,"13464",1245,275,1209,276,2,3,0,13,0,13,0,13,2,4,32,22,6,8,26,20
86000US13468,"13468",291,124,289,123,0,13,0,13,0,13,0,13,2,3,0,13,0,13,0,13
86000US13469,"13469",1317,411,1264,416,0,13,0,13,53,91,0,13,0,13,0,13,0,13,0,13
86000US13470,"13470",710,158,666,168,12,27,0,13,1,4,0,13,12,27,19,17,10,11,9,10
86000US13471,"13471",2656,217,2567,218,8,9,0,13,11,14,0,13,5,7,65,42,24,28,41,29
86000US13472,"13472",340,251,340,251,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13473,"13473",1128,226,1038,219,5,8,0,13,0,13,0,13,76,83,9,9,5,5,4,7
86000US13475,"13475",39,24,32,19,0,13,0,13,0,13,0,13,0,13,7,14,0,13,7,14
86000US13476,"13476",2975,649,2861,640,59,50,0,13,16,17,0,13,5,11,34,34,21,28,13,19
86000US13477,"13477",1485,344,1471,347,0,13,0,13,0,13,0,13,0,13,14,17,11,16,3,5
86000US13478,"13478",3040,566,2994,568,0,13,3,5,18,27,0,13,0,13,25,28,24,28,1,2
86000US13480,"13480",3426,345,3215,333,6,9,0,13,19,28,0,13,15,22,171,89,67,60,104,64
86000US13482,"13482",63,42,63,42,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13483,"13483",454,231,443,233,6,8,0,13,0,13,0,13,5,8,0,13,0,13,0,13
86000US13484,"13484",29,46,29,46,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13485,"13485",1635,350,1612,354,9,11,0,13,3,4,0,13,0,13,11,15,0,13,11,15
86000US13486,"13486",738,148,673,136,0,13,0,13,0,13,0,13,0,13,65,62,55,61,10,10
86000US13488,"13488",141,64,141,64,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13489,"13489",533,121,524,120,0,13,0,13,0,13,0,13,0,13,9,9,9,9,0,13
86000US13490,"13490",1181,428,1150,435,0,13,0,13,31,62,0,13,0,13,0,13,0,13,0,13
86000US13491,"13491",3853,341,3654,318,0,13,0,13,14,17,0,13,11,16,174,157,121,145,53,29
86000US13492,"13492",11395,461,10350,584,308,219,7,12,142,220,0,21,215,280,373,220,273,206,100,74
86000US13493,"13493",2205,404,2099,406,13,16,4,4,7,8,0,13,18,18,64,28,40,23,24,17
86000US13494,"13494",222,69,222,69,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13495,"13495",2081,328,1901,327,14,17,0,13,0,13,6,27,0,13,160,158,12,16,148,158
86000US13501,"13501",40152,1625,22155,1539,6058,924,154,73,5712,655,9,14,1874,554,4190,1025,1915,708,2275,726
86000US13502,"13502",33962,1651,24414,1430,4474,848,60,41,1758,457,0,28,901,369,2355,636,1072,407,1283,439
86000US13601,"13601",38332,744,31654,967,2605,591,24,23,854,277,0,28,743,233,2452,431,855,350,1597,300
86000US13602,"13602",2798,276,1603,251,504,124,54,45,158,61,58,44,161,66,260,74,46,35,214,72
86000US13603,"13603",14050,731,10075,866,1589,424,112,125,301,138,128,94,592,336,1253,363,324,165,929,318
86000US13605,"13605",5261,510,4893,475,79,59,10,10,11,17,0,19,11,11,257,132,57,44,200,123
86000US13606,"13606",2423,512,2354,509,11,8,2,3,0,13,0,13,0,13,56,55,0,13,56,55
86000US13607,"13607",1750,331,1683,321,27,49,13,19,5,7,0,13,13,16,9,10,4,6,5,8
86000US13608,"13608",1818,327,1649,306,18,22,24,27,0,13,0,13,22,26,105,56,18,22,87,53
86000US13611,"13611",312,125,312,125,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13612,"13612",2703,450,2485,454,0,13,0,13,140,97,0,13,16,21,62,39,22,25,40,29
86000US13613,"13613",2604,246,2497,250,15,8,22,23,0,13,0,13,9,14,61,42,19,24,42,34
86000US13614,"13614",345,142,330,135,0,13,0,13,0,13,0,13,0,13,15,19,0,13,15,19
86000US13615,"13615",586,195,573,194,4,6,0,13,0,13,0,13,2,4,7,13,0,13,7,13
86000US13616,"13616",1936,605,1361,603,280,266,0,13,98,136,0,13,40,37,157,131,19,32,138,129
86000US13617,"13617",12124,510,10702,524,533,161,18,19,259,92,14,21,159,73,439,167,195,119,244,110
86000US13618,"13618",1814,169,1669,173,15,30,0,13,0,13,0,13,2,3,128,99,82,86,46,43
86000US13619,"13619",10625,485,9295,614,317,171,3,6,73,64,0,21,307,253,630,303,257,199,373,196
86000US13620,"13620",2066,328,2016,330,14,22,0,13,12,14,0,13,0,13,24,22,14,19,10,11
86000US13621,"13621",578,260,578,260,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13622,"13622",1985,297,1752,296,116,53,6,9,9,12,0,13,0,13,102,59,53,47,49,40
86000US13623,"13623",51,36,51,36,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13624,"13624",4933,408,4233,415,296,68,25,23,34,35,0,13,98,43,247,135,53,28,194,140
86000US13625,"13625",1551,209,1512,207,5,8,0,13,4,7,0,13,0,13,30,23,17,18,13,14
86000US13626,"13626",2282,295,2148,289,4,8,3,3,8,10,0,13,0,13,119,37,23,29,96,31
86000US13628,"13628",268,129,245,114,0,13,0,13,0,13,0,13,0,13,23,42,23,42,0,13
86000US13630,"13630",1443,447,1404,442,5,10,10,13,0,13,0,13,0,13,24,26,0,13,24,26
86000US13632,"13632",107,124,107,124,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13633,"13633",318,126,302,118,0,13,0,13,0,13,0,13,0,13,16,17,1,2,15,16
86000US13634,"13634",3947,455,3862,462,34,39,0,13,0,13,0,13,6,13,45,44,25,23,20,35
86000US13635,"13635",1244,277,1210,276,1,5,9,13,0,13,0,13,2,4,22,22,18,21,4,5
86000US13636,"13636",177,71,165,66,1,2,0,13,3,5,0,13,0,13,8,10,0,13,8,10
86000US13637,"13637",4493,469,2971,583,747,466,4,8,17,18,103,105,69,79,582,238,151,110,431,220
86000US13638,"13638",372,311,372,311,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13639,"13639",24,23,24,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13640,"13640",302,109,297,108,0,13,0,13,0,13,0,13,0,13,5,8,0,13,5,8
86000US13641,"13641",54,31,54,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13642,"13642",9237,391,8081,428,380,85,57,44,10,10,0,19,200,87,509,200,220,167,289,117
86000US13643,"13643",60,73,60,73,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13645,"13645",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13646,"13646",2257,427,2154,425,6,9,5,6,11,11,0,13,0,13,81,73,62,78,19,19
86000US13647,"13647",150,130,143,126,0,13,0,13,0,13,0,13,7,18,0,13,0,13,0,13
86000US13648,"13648",2007,298,1957,291,1,2,6,14,0,13,0,13,0,13,43,25,17,13,26,18
86000US13649,"13649",37,42,37,42,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13650,"13650",1355,270,1217,267,14,20,0,13,10,14,0,13,16,24,98,54,7,7,91,54
86000US13651,"13651",126,56,126,56,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13652,"13652",1796,457,1694,455,0,13,0,13,4,6,0,13,4,7,94,63,0,13,94,63
86000US13654,"13654",2380,348,2346,351,6,12,0,13,0,13,0,13,0,13,28,24,2,4,26,24
86000US13655,"13655",3669,30,349,174,6,8,2931,213,206,77,0,13,0,13,177,149,1,7,176,148
86000US13656,"13656",3230,491,3044,498,115,119,13,24,0,13,0,13,17,18,41,37,4,7,37,36
86000US13658,"13658",2326,481,2243,481,0,13,6,12,0,13,0,13,27,48,50,46,16,22,34,40
86000US13659,"13659",379,103,365,100,0,13,7,11,0,13,0,13,0,13,7,10,1,2,6,10
86000US13660,"13660",1849,305,1792,301,5,9,1,4,8,9,0,13,0,13,43,31,0,13,43,31
86000US13661,"13661",1825,238,1708,218,0,13,0,13,25,32,0,13,1,2,91,76,79,76,12,9
86000US13662,"13662",16117,368,15370,394,46,54,87,61,113,82,0,21,6,13,495,169,134,72,361,143
86000US13664,"13664",404,107,340,84,21,22,0,13,1,2,0,13,16,15,26,28,23,27,3,5
86000US13665,"13665",812,290,793,285,19,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13666,"13666",216,96,147,68,8,15,0,13,0,13,0,13,7,9,54,65,1,2,53,65
86000US13667,"13667",3171,384,2977,366,46,63,62,76,7,14,0,13,0,13,79,45,41,40,38,31
86000US13668,"13668",3200,427,3081,432,33,37,20,16,2,4,0,13,7,11,57,37,10,12,47,34
86000US13669,"13669",16044,1035,14644,1065,709,129,67,47,91,64,31,24,198,76,304,104,43,31,261,102
86000US13670,"13670",383,120,374,120,0,13,1,2,1,3,0,13,0,13,7,8,0,13,7,8
86000US13672,"13672",376,132,354,128,0,13,5,6,0,13,0,13,0,13,17,11,7,10,10,12
86000US13673,"13673",2163,277,1907,258,92,106,7,12,16,16,0,13,0,13,141,65,41,31,100,59
86000US13674,"13674",137,131,137,131,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
86000US13675,"13675",61,73,52,73,0,13,0,13,0,13,0,13,0,13,9,13,0,13,9,13
86000US13676,"13676",14179,740,12839,753,378,135,39,30,341,140,6,11,190,91,386,132,153,92,233,101
